,ctoi_alias,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,ra,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim
960,258871793.01,12.6445,0.007,-0.007,1.0,0.0,287.894787,0.744,0.032,-0.032,1.0,0.0,-14.996,0.029,-0.029,1.0,0.0,2458931.120722,0.001767,-0.001767,1.0,0.0,4.618497,0.1205686,-0.1205686,1.0,0.0,8770.0961182,206.0101,-206.0101,1.0,0.0,12.7002634,0.6583673,-0.6583673,1.0,0.0,627.627,6.267,-6.267,1.0,0.0,5954.0,124.6,-124.6,1.0,0.0,4.26,0.08,-0.08,1.0,0.0,1.2752,0.0605402,-0.0605402,1.0,0.0
966,219824469.01,10.5038,0.007,-0.007,1.0,0.0,204.440006,-41.754,0.044,-0.044,1.0,0.0,6.45,0.037,-0.037,1.0,0.0,2459661.07431,0.00225,-0.00225,1.0,0.0,5.031,0.648,-0.648,1.0,0.0,2770.0,1.72638,-1.72638,1.0,0.0,8.64837,0.48336,-0.48336,1.0,0.0,296.945,2.4375,-2.4375,1.0,0.0,5923.0,127.2,-127.2,1.0,0.0,4.05,0.08,-0.08,1.0,0.0,1.62,0.08,-0.08,1.0,0.0
984,307734817.01,11.6735,0.007,-0.007,1.0,0.0,171.59704,-17.679,0.099,-0.099,1.0,0.0,-3.216,0.102,-0.102,1.0,0.0,2458900.910995,0.001504,-0.001504,1.0,0.0,1.9093483,0.0944342,-0.0944342,1.0,0.0,4256.1743008,186.66696,-186.66696,1.0,0.0,11.7706128,0.8820462,-0.8820462,1.0,0.0,556.917,23.653,-23.653,1.0,0.0,6351.66,143.862,-143.862,1.0,0.0,4.13453,0.103412,-0.103412,1.0,0.0,1.59204,0.108061,-0.108061,1.0,0.0
992,377290815.01,9.91892,0.006,-0.006,1.0,0.0,286.592985,-13.704,0.045,-0.045,1.0,0.0,-41.7,0.046,-0.046,1.0,0.0,2458684.12719,0.00267,-0.00267,1.0,0.0,0.679,0.27,-0.27,1.0,0.0,190.0,5.01007,-5.01007,1.0,0.0,2.95586,0.469302,-0.469302,1.0,0.0,285.002,1.661,-1.661,1.0,0.0,6194.2,220.2,-220.2,1.0,0.0,4.0,0.08,-0.08,1.0,0.0,1.84,0.08,-0.08,1.0,0.0
994,233720539.01,10.8946,0.007,-0.007,1.0,0.0,276.379287,1.579,0.052,-0.052,1.0,0.0,0.632,0.051,-0.051,1.0,0.0,2460559.904763,0.000787,-0.000787,1.0,0.0,5.14,0.018,-0.018,1.0,0.0,6550.0,0.0361902,-0.0361902,1.0,0.0,20.5128,0.940547,-0.940547,1.0,0.0,617.233,10.1765,-10.1765,1.0,0.0,6454.0,121.9,-121.9,1.0,0.0,3.77,0.08,-0.08,1.0,0.0,2.48,0.11,-0.11,1.0,0.0
1010,183979262.01,8.3291,0.006,-0.006,1.0,0.0,21.650295,76.603,0.135,-0.135,1.0,0.0,20.878,0.093,-0.093,1.0,0.0,2459063.727306,0.000227,-0.000227,1.0,0.0,3.1443388,0.0143825,-0.0143825,1.0,0.0,9664.2985634,56.35966,-56.35966,1.0,0.0,29.7749124,1.3656207,-1.3656207,1.0,0.0,213.024,2.7315,-2.7315,1.0,0.0,6270.0,196.0,-196.0,1.0,0.0,3.61332,0.359293,-0.359293,1.0,0.0,2.72192,0.124462,-0.124462,1.0,0.0
1011,20182165.01,7.0166,0.006,-0.006,1.0,0.0,226.181249,-15.53,0.039,-0.039,1.0,0.0,34.152,0.04,-0.04,1.0,0.0,2459680.305818,0.00119,-0.00119,1.0,0.0,3.736,0.316,-0.316,1.0,0.0,20040.0,7.51099,-7.51099,1.0,0.0,18.205,0.838453,-0.838453,1.0,0.0,50.3098,0.0622,-0.0622,1.0,0.0,6327.16,117.066,-117.066,1.0,0.0,4.37297,0.0817756,-0.0817756,1.0,0.0,1.21,0.05,-0.05,1.0,0.0
1022,260849386.01,10.7961,0.006,-0.006,1.0,0.0,118.937216,-10.949,0.05,-0.05,1.0,0.0,21.896,0.047,-0.047,1.0,0.0,2458568.22176,0.0048,-0.0048,1.0,0.0,1.404,0.265,-0.265,1.0,0.0,520.0,1.77988,-1.77988,1.0,0.0,5.37338,0.410717,-0.410717,1.0,0.0,465.461,5.667,-5.667,1.0,0.0,6444.0,131.4,-131.4,1.0,0.0,3.84,0.09,-0.09,1.0,0.0,2.28,0.1,-0.1,1.0,0.0
1027,142087638.02,11.1464,0.006,-0.006,1.0,0.0,98.442149,-14.483,0.04,-0.04,1.0,0.0,5.89,0.051,-0.051,1.0,0.0,2458558.995549,0.01955,-0.01955,1.0,0.0,4.8874071,0.3524117,-0.3524117,1.0,0.0,2304.7237253,140.81248,-140.81248,1.0,0.0,9.1295659,9.961181,-9.961181,1.0,0.0,295.737,2.154,-2.154,1.0,0.0,6142.0,132.18,-132.18,1.0,0.0,4.35874,0.0831648,-0.0831648,1.0,0.0,1.18003,0.0538191,-0.0538191,1.0,0.0
1028,142087638.03,11.1464,0.006,-0.006,1.0,0.0,98.442149,-14.483,0.04,-0.04,1.0,0.0,5.89,0.051,-0.051,1.0,0.0,2458512.163146,0.003826,-0.003826,1.0,0.0,3.6758167,0.3284834,-0.3284834,1.0,0.0,2377.6887561,161.55113,-161.55113,1.0,0.0,9.5163991,14.451276,-14.451276,1.0,0.0,295.737,2.154,-2.154,1.0,0.0,6142.0,132.18,-132.18,1.0,0.0,4.35874,0.0831648,-0.0831648,1.0,0.0,1.18003,0.0538191,-0.0538191,1.0,0.0
1049,29830212.01,13.3994,0.006,-0.006,1.0,0.0,66.302329,-11.957,0.026,-0.026,1.0,0.0,7.658,0.031,-0.031,1.0,0.0,2459349.974976,0.000319,-0.000319,1.0,0.0,2.235,0.05,-0.05,1.0,0.0,37130.0,9.74823,-9.74823,1.0,0.0,17.3698,0.820598,-0.820598,1.0,0.0,396.637,2.353,-2.353,1.0,0.0,4884.0,122.0,-122.0,1.0,0.0,4.5,0.09,-0.09,1.0,0.0,0.83,0.07,-0.07,1.0,0.0
1053,334911765.01,10.4877,0.006,-0.006,1.0,0.0,213.978422,-59.783,0.035,-0.035,1.0,0.0,-3.942,0.058,-0.058,1.0,0.0,2458600.59694,0.0048,-0.0048,1.0,0.0,1.844,0.276,-0.276,1.0,0.0,1240.0,3.24587,-3.24587,1.0,0.0,3.8492,0.281552,-0.281552,1.0,0.0,191.877,1.394,-1.394,1.0,0.0,5586.2,77.6,-77.6,1.0,0.0,4.21,0.33,-0.33,1.0,0.0,1.11,0.05,-0.05,1.0,0.0
1054,302659412.01,9.4845,0.006,-0.006,1.0,0.0,134.966386,-19.821,0.043,-0.043,1.0,0.0,-15.188,0.037,-0.037,1.0,0.0,2460083.974882,0.006317,-0.006317,1.0,0.0,2.897,0.748,-0.748,1.0,0.0,429.0,40.3516,-40.3516,1.0,0.0,3.60283,0.277583,-0.277583,1.0,0.0,206.826,1.003,-1.003,1.0,0.0,5844.8,50.4,-50.4,1.0,0.0,4.13,0.36,-0.36,1.0,0.0,1.79,0.09,-0.09,1.0,0.0
1056,400323948.01,11.0897,0.006,-0.006,1.0,0.0,166.085979,7.241,0.04,-0.04,1.0,0.0,14.358,0.039,-0.039,1.0,0.0,2459336.010178,0.006813,-0.006813,1.0,0.0,4.3100077,0.4995604,-0.4995604,1.0,0.0,868.6214414,84.414024,-84.414024,1.0,0.0,8.5752112,1.4759883,-1.4759883,1.0,0.0,407.801,3.7995,-3.7995,1.0,0.0,4866.2,129.7,-129.7,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,2.62415,0.07,-0.07,1.0,0.0
1060,141663464.01,7.185,0.006,-0.006,1.0,0.0,228.629109,-6.688,0.114,-0.114,1.0,0.0,-15.529,0.086,-0.086,1.0,0.0,2458601.34368,0.00078,-0.00078,1.0,0.0,2.749,0.331,-0.331,1.0,0.0,2640.0,0.633562,-0.633562,1.0,0.0,27.921,0.820598,-0.820598,1.0,0.0,326.628,5.9945,-5.9945,1.0,0.0,8049.0,395.5,-395.5,1.0,0.0,3.3,0.5,-0.5,1.0,0.0,5.08,0.07,-0.07,1.0,0.0
1061,190271688.01,10.163,0.006,-0.006,1.0,0.0,221.343502,-15.989,0.251,-0.251,1.0,0.0,-1.662,0.214,-0.214,1.0,0.0,2459341.024374,0.000258,-0.000258,1.0,0.0,4.0982077,0.022639,-0.022639,1.0,0.0,27095.439949,148.04051,-148.04051,1.0,0.0,20.5105778,1.0747972,-1.0747972,1.0,0.0,158.09,2.4435,-2.4435,1.0,0.0,5394.6,115.6,-115.6,1.0,0.0,3.77,0.4,-0.4,1.0,0.0,1.18915,0.0621106,-0.0621106,1.0,0.0
1063,295354126.01,8.177301,0.007,-0.007,1.0,0.0,223.151952,-6.158,0.052,-0.052,1.0,0.0,-7.883,0.082,-0.082,1.0,0.0,2459357.403106,0.001156,-0.001156,1.0,0.0,3.212,0.098,-0.098,1.0,0.0,880.0,300.625,-300.625,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,401.097,7.8685,-7.8685,1.0,0.0,9096.5,385.4,-385.4,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
1067,293708935.01,8.5941,0.006,-0.006,1.0,0.0,222.333572,-153.952,0.035,-0.035,1.0,0.0,-86.496,0.067,-0.067,1.0,0.0,2458597.350807,0.003256,-0.003256,1.0,0.0,2.0491187,0.3399045,-0.3399045,1.0,0.0,488.2401788,47.81683,-47.81683,1.0,0.0,3.5729712,1.3209385,-1.3209385,1.0,0.0,106.955,0.394,-0.394,1.0,0.0,5796.0,107.5,-107.5,1.0,0.0,4.14,0.28,-0.28,1.0,0.0,1.51715,0.176909,-0.176909,1.0,0.0
1080,260609205.01,12.7222,0.006,-0.006,1.0,0.0,97.453898,-4.207,0.041,-0.041,1.0,0.0,5.827,0.04,-0.04,1.0,0.0,2460184.852236,0.001227,-0.001227,1.0,0.0,5.4532494,0.0228177,-0.0228177,1.0,0.0,18854.6431909,83.481445,-83.481445,1.0,0.0,31.9660922,1.6226319,-1.6226319,1.0,0.0,1131.15,26.02,-26.02,1.0,0.0,6354.0,191.0,-191.0,1.0,0.0,4.24472,0.09,-0.09,1.0,0.0,2.23892,0.113417,-0.113417,1.0,0.0
1089,206498307.01,11.3882,0.008,-0.008,1.0,0.0,332.188392,55.708,0.072,-0.072,1.0,0.0,-12.629,0.069,-0.069,1.0,0.0,2459066.937927,0.002826,-0.002826,1.0,0.0,5.9221882,0.2554013,-0.2554013,1.0,0.0,4668.5368695,175.30649,-175.30649,1.0,0.0,12.4259675,0.8554618,-0.8554618,1.0,0.0,340.766,4.9185,-4.9185,1.0,0.0,5184.9,113.003,-113.003,1.0,0.0,3.9254,0.0820625,-0.0820625,1.0,0.0,1.69269,0.0957437,-0.0957437,1.0,0.0
1093,49617263.01,10.2589,0.006,-0.006,1.0,0.0,37.885227,33.492,0.043,-0.043,1.0,0.0,11.933,0.062,-0.062,1.0,0.0,2459139.2966,0.00345,-0.00345,1.0,0.0,2.308,0.404,-0.404,1.0,0.0,830.0,1.86781,-1.86781,1.0,0.0,4.9031,0.375862,-0.375862,1.0,0.0,257.337,2.2535,-2.2535,1.0,0.0,5485.4,120.4,-120.4,1.0,0.0,3.9,0.08,-0.08,1.0,0.0,1.83,0.1,-0.1,1.0,0.0
1094,65347776.01,10.9166,0.006,-0.006,1.0,0.0,39.725259,38.618,0.063,-0.063,1.0,0.0,-14.991,0.069,-0.069,1.0,0.0,2459133.37121,0.00459,-0.00459,1.0,0.0,4.923,0.694,-0.694,1.0,0.0,2240.0,1231.62,-1231.62,1.0,0.0,7.41184,3.1277,-3.1277,1.0,0.0,135.101,0.6055,-0.6055,1.0,0.0,5095.0,120.3,-120.3,1.0,0.0,4.56,0.08,-0.08,1.0,0.0,0.8,0.05,-0.05,1.0,0.0
1096,120585579.01,12.5766,0.006,-0.006,1.0,0.0,4.451423,-8.185,0.091,-0.091,1.0,0.0,-9.526,0.065,-0.065,1.0,0.0,2458357.778211,0.000677,-0.000677,1.0,0.0,4.249306,0.056679,-0.056679,1.0,0.0,25410.703288,265.38632,-265.38632,1.0,0.0,20.517917,20.518948,-20.518948,1.0,0.0,577.489,27.3855,-27.3855,1.0,0.0,6083.0,192.0,-192.0,1.0,0.0,4.28983,0.09,-0.09,1.0,0.0,1.2666,1.2666,-1.2666,1.0,0.0
1101,313891529.01,10.2845,0.007,-0.007,1.0,0.0,0.315071,20.554,0.072,-0.072,1.0,0.0,-1.25,0.054,-0.054,1.0,0.0,2459092.273962,0.002801,-0.002801,1.0,0.0,6.6166181,0.2058026,-0.2058026,1.0,0.0,4155.6104825,161.24648,-161.24648,1.0,0.0,17.1909846,1.0205122,-1.0205122,1.0,0.0,410.945,9.2965,-9.2965,1.0,0.0,6173.5,130.305,-130.305,1.0,0.0,3.76326,0.0854544,-0.0854544,1.0,0.0,2.36235,0.127678,-0.127678,1.0,0.0
1115,277871306.01,10.1483,0.007,-0.007,1.0,0.0,156.922386,-9.999,0.079,-0.079,1.0,0.0,-24.748,0.075,-0.075,1.0,0.0,2460277.924101,0.000289,-0.000289,1.0,0.0,0.884,0.15,-0.15,1.0,0.0,6193.0,10789.2,-10789.2,1.0,0.0,24.4489,3.12811,-3.12811,1.0,0.0,156.291,1.3345,-1.3345,1.0,0.0,5863.0,125.7,-125.7,1.0,0.0,4.43,0.08,-0.08,1.0,0.0,1.04,0.05,-0.05,1.0,0.0
1118,348684813.01,9.6732,0.007,-0.007,1.0,0.0,133.993484,-1.585,0.317,-0.317,1.0,0.0,-2.482,0.309,-0.309,1.0,0.0,2459976.896634,0.003987,-0.003987,1.0,0.0,3.761,0.495,-0.495,1.0,0.0,861.0,45.338,-45.338,1.0,0.0,11.6856,0.820598,-0.820598,1.0,0.0,454.873,38.5215,-38.5215,1.0,0.0,5133.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,4.75,0.07,-0.07,1.0,0.0
1123,253132689.01,10.3345,0.006,-0.006,1.0,0.0,194.769773,-6.326,0.072,-0.072,1.0,0.0,-20.071,0.064,-0.064,1.0,0.0,2460062.383323,0.001998,-0.001998,1.0,0.0,1.735,0.259,-0.259,1.0,0.0,1288.0,62.4203,-62.4203,1.0,0.0,5.84702,0.35263,-0.35263,1.0,0.0,247.145,4.5195,-4.5195,1.0,0.0,5418.0,169.6,-169.6,1.0,0.0,4.17,0.56,-0.56,1.0,0.0,1.67,0.09,-0.09,1.0,0.0
1127,467281353.01,10.2081,0.006,-0.006,1.0,0.0,168.076087,-65.356,0.047,-0.047,1.0,0.0,13.636,0.045,-0.045,1.0,0.0,2459332.170832,0.004434,-0.004434,1.0,0.0,3.21,0.391,-0.391,1.0,0.0,780.0,1.06792,-1.06792,1.0,0.0,4.18335,0.276048,-0.276048,1.0,0.0,205.367,1.249,-1.249,1.0,0.0,5408.7,62.5,-62.5,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.48,0.08,-0.08,1.0,0.0
1129,383531859.01,9.5918,0.006,-0.006,1.0,0.0,216.147711,-2.1,1.5,-1.5,1.0,0.0,-2.2,1.5,-1.5,1.0,0.0,2459352.185799,0.002518,-0.002518,1.0,0.0,3.384,0.341,-0.341,1.0,0.0,2730.0,55.776,-55.776,1.0,0.0,17.1048027,10.311735,-10.311735,1.0,0.0,437.902,4.92,-4.92,1.0,0.0,9184.7,290.3,-290.3,1.0,0.0,4.09,1.38,-1.38,1.0,0.0,2.14183,0.07,-0.07,1.0,0.0
1130,458856474.01,5.666,0.6,-0.6,1.0,0.0,161.140515,-7.582,0.063,-0.063,1.0,0.0,2.92,0.062,-0.062,1.0,0.0,2459286.204593,0.001699,-0.001699,1.0,0.0,4.8904528,0.0594321,-0.0594321,1.0,0.0,16168.288913,709.9779,-709.9779,1.0,0.0,16.9877965,2.356609,-2.356609,1.0,0.0,2503.46,256.23,-256.23,1.0,0.0,8719.5,297.6,-297.6,1.0,0.0,4.08,1.27,-1.27,1.0,0.0,1.0,0.07,-0.07,1.0,0.0
1131,458857720.01,9.8678,0.007,-0.007,1.0,0.0,161.046711,-18.128,0.073,-0.073,1.0,0.0,4.679,0.071,-0.071,1.0,0.0,2458571.79697,0.00246,-0.00246,1.0,0.0,2.535,0.434,-0.434,1.0,0.0,3370.0,10.3509,-10.3509,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,395.582,6.484,-6.484,1.0,0.0,8832.5,149.0,-149.0,1.0,0.0,4.26,0.63,-0.63,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
1133,127793615.01,10.9805,0.006,-0.006,1.0,0.0,218.270079,-28.197,0.136,-0.136,1.0,0.0,-25.698,0.158,-0.158,1.0,0.0,2458604.91156,0.00158,-0.00158,1.0,0.0,6.514,0.315,-0.315,1.0,0.0,9020.0,2.52091,-2.52091,1.0,0.0,15.0807,0.893189,-0.893189,1.0,0.0,343.388,12.2075,-12.2075,1.0,0.0,5898.8,138.4,-138.4,1.0,0.0,4.08,0.48,-0.48,1.0,0.0,1.45,0.08,-0.08,1.0,0.0
1136,89535068.01,10.3349,0.006,-0.006,1.0,0.0,127.281049,-16.422,0.052,-0.052,1.0,0.0,-22.274,0.047,-0.047,1.0,0.0,2459288.09218,0.003984,-0.003984,1.0,0.0,4.2566318,0.6139594,-0.6139594,1.0,0.0,1098.152672,155.97885,-155.97885,1.0,0.0,5.873208,11.9655285,-11.9655285,1.0,0.0,162.148,0.816,-0.816,1.0,0.0,5725.0,235.6,-235.6,1.0,0.0,4.54,0.31,-0.31,1.0,0.0,1.07235,0.0504698,-0.0504698,1.0,0.0
1137,162246865.01,10.361,0.006,-0.006,1.0,0.0,168.871533,-12.725,0.05,-0.05,1.0,0.0,-24.449,0.044,-0.044,1.0,0.0,2459331.916143,0.001483,-0.001483,1.0,0.0,1.295,0.236,-0.236,1.0,0.0,510.0,0.803011,-0.803011,1.0,0.0,3.01498,0.181048,-0.181048,1.0,0.0,252.81,2.018,-2.018,1.0,0.0,6237.0,102.5,-102.5,1.0,0.0,4.24,0.41,-0.41,1.0,0.0,1.3,0.06,-0.06,1.0,0.0
1152,260298958.01,15.0804,0.009,-0.009,1.0,0.0,94.315682,-2.397,0.07,-0.07,1.0,0.0,27.724,0.077,-0.077,1.0,0.0,2459036.525582,0.000133,-0.000133,1.0,0.0,1.1970992,0.017635,-0.017635,1.0,0.0,44722.5890994,623.0692,-623.0692,1.0,0.0,14.8249782,0.4989428,-0.4989428,1.0,0.0,409.034,5.74,-5.74,1.0,0.0,3653.0,157.0,-157.0,1.0,0.0,4.60969,0.0131045,-0.0131045,1.0,0.0,0.649887,0.0207052,-0.0207052,1.0,0.0
1169,686072378.01,16.2463,0.008,-0.008,1.0,0.0,68.226889,33.351,0.107,-0.107,1.0,0.0,46.733,0.162,-0.162,1.0,0.0,2459175.406024,0.000384,-0.000384,1.0,0.0,1.0206743,0.0444889,-0.0444889,1.0,0.0,504062.379922,13167.56,-13167.56,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,299.842,6.133,-6.133,1.0,0.0,5780.0,134.35000000000002,-134.35000000000002,1.0,0.0,4.438,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
1174,190081497.01,10.3364,0.006,-0.006,1.0,0.0,132.269994,-6.684,0.04,-0.04,1.0,0.0,-10.243,0.041,-0.041,1.0,0.0,2459991.730295,0.011556,-0.011556,1.0,0.0,4.661,0.438,-0.438,1.0,0.0,1130.0,156.146,-156.146,1.0,0.0,6.82612,1.86481,-1.86481,1.0,0.0,233.793,1.5895,-1.5895,1.0,0.0,6187.0,128.6,-128.6,1.0,0.0,4.26,0.08,-0.08,1.0,0.0,1.34,0.06,-0.06,1.0,0.0
1178,179033846.01,11.7919,0.008,-0.008,1.0,0.0,64.262587,3.127,0.042,-0.042,1.0,0.0,-2.498,0.047,-0.047,1.0,0.0,2459197.208589,0.00102,-0.00102,1.0,0.0,1.451,0.135,-0.135,1.0,0.0,2670.0,952.186,-952.186,1.0,0.0,13.2219,4.68994,-4.68994,1.0,0.0,523.999,7.575,-7.575,1.0,0.0,6712.0,184.6,-184.6,1.0,0.0,4.28,2.01,-2.01,1.0,0.0,1.37,0.06,-0.06,1.0,0.0
1184,219366908.01,12.653,0.006,-0.006,1.0,0.0,75.439417,93.2,0.024,-0.024,1.0,0.0,51.274,0.028,-0.028,1.0,0.0,2459199.016708,0.000811,-0.000811,1.0,0.0,1.129,0.232,-0.232,1.0,0.0,3730.0,7.90253,-7.90253,1.0,0.0,4.46635,0.342805,-0.342805,1.0,0.0,344.16,1.728,-1.728,1.0,0.0,5508.0,134.6,-134.6,1.0,0.0,4.63,0.08,-0.08,1.0,0.0,0.79,0.04,-0.04,1.0,0.0
1192,161156159.01,10.1854,0.006,-0.006,1.0,0.0,190.132487,4.353,0.055,-0.055,1.0,0.0,0.291,0.053,-0.053,1.0,0.0,2460064.293216,0.001691,-0.001691,1.0,0.0,3.973,0.427,-0.427,1.0,0.0,1483.0,30.2245,-30.2245,1.0,0.0,7.2854,0.417761,-0.417761,1.0,0.0,299.378,7.0665,-7.0665,1.0,0.0,5368.0,124.8,-124.8,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,2.15,0.12,-0.12,1.0,0.0
1193,324395151.01,10.2581,0.017,-0.017,1.0,0.0,176.866343,-6.47,0.036,-0.036,1.0,0.0,0.078,0.036,-0.036,1.0,0.0,2459309.575644,0.000905,-0.000905,1.0,0.0,5.7444704,0.070289,-0.070289,1.0,0.0,5191.7260014,88.83485,-88.83485,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,1541.16,53.27,-53.27,1.0,0.0,8046.5,252.7,-252.7,1.0,0.0,4.12,1.5,-1.5,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
1195,457939414.01,10.1574,0.006,-0.006,1.0,0.0,158.670633,-15.942,0.046,-0.046,1.0,0.0,7.618,0.045,-0.045,1.0,0.0,2459281.710853,0.004075,-0.004075,1.0,0.0,5.5268401,0.2040364,-0.2040364,1.0,0.0,4345.4373432,315.7013,-315.7013,1.0,0.0,11.7871267,6.0611277,-6.0611277,1.0,0.0,171.127,0.725,-0.725,1.0,0.0,5579.5,213.4,-213.4,1.0,0.0,4.22,2.01,-2.01,1.0,0.0,1.10456,0.0517186,-0.0517186,1.0,0.0
1196,82707763.01,10.1405,0.006,-0.006,1.0,0.0,169.958638,-45.152,0.042,-0.042,1.0,0.0,-1.157,0.045,-0.045,1.0,0.0,2460065.075037,0.000357,-0.000357,1.0,0.0,5.285,0.129,-0.129,1.0,0.0,7164.0,59.8202,-59.8202,1.0,0.0,14.8934,0.684568,-0.684568,1.0,0.0,268.254,2.1125,-2.1125,1.0,0.0,5805.6,289.6,-289.6,1.0,0.0,4.13,0.32,-0.32,1.0,0.0,1.73,0.08,-0.08,1.0,0.0
1197,147340931.01,10.5287,0.006,-0.006,1.0,0.0,162.91688,0.555,0.046,-0.046,1.0,0.0,-7.807,0.049,-0.049,1.0,0.0,2458546.84554,0.00085,-0.00085,1.0,0.0,2.704,0.27,-0.27,1.0,0.0,4990.0,1.84687,-1.84687,1.0,0.0,12.3576,0.582863,-0.582863,1.0,0.0,375.933,4.541,-4.541,1.0,0.0,6056.45,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.72,0.07,-0.07,1.0,0.0
1198,453464017.01,10.248,0.006,-0.006,1.0,0.0,152.28015,-31.085,0.154,-0.154,1.0,0.0,25.233,0.164,-0.164,1.0,0.0,2459352.660686,0.000209,-0.000209,1.0,0.0,2.537,0.047,-0.047,1.0,0.0,12840.0,7.0183,-7.0183,1.0,0.0,19.6321,1.01213,-1.01213,1.0,0.0,290.78,6.0225,-6.0225,1.0,0.0,6190.4,202.4,-202.4,1.0,0.0,4.15,1.67,-1.67,1.0,0.0,1.48,0.07,-0.07,1.0,0.0
1201,275384718.01,10.2372,0.006,-0.006,1.0,0.0,178.547176,-27.631,0.049,-0.049,1.0,0.0,10.574,0.035,-0.035,1.0,0.0,2458576.4335,0.00104,-0.00104,1.0,0.0,8.03,0.153,-0.153,1.0,0.0,7120.0,0.551711,-0.551711,1.0,0.0,20.0285,0.96118,-0.96118,1.0,0.0,422.884,5.9355,-5.9355,1.0,0.0,6249.4,386.5,-386.5,1.0,0.0,4.19,1.87,-1.87,1.0,0.0,2.32,0.11,-0.11,1.0,0.0
1203,429295277.01,10.186,0.006,-0.006,1.0,0.0,184.259218,18.224,0.057,-0.057,1.0,0.0,-25.907,0.041,-0.041,1.0,0.0,2458572.20786,0.00399,-0.00399,1.0,0.0,2.288,0.339,-0.339,1.0,0.0,1060.0,1.75155,-1.75155,1.0,0.0,4.58274,0.286178,-0.286178,1.0,0.0,218.438,2.131,-2.131,1.0,0.0,5972.0,208.3,-208.3,1.0,0.0,4.08,0.17,-0.17,1.0,0.0,1.4,0.06,-0.06,1.0,0.0
1209,356453768.01,10.4879,0.006,-0.006,1.0,0.0,134.190203,-70.24,0.051,-0.051,1.0,0.0,0.73,0.051,-0.051,1.0,0.0,2460011.151332,0.001455,-0.001455,1.0,0.0,3.005,0.905,-0.905,1.0,0.0,2795.0,4627.01,-4627.01,1.0,0.0,15.6213,4.39727,-4.39727,1.0,0.0,296.179,2.3585,-2.3585,1.0,0.0,5986.5,131.0,-131.0,1.0,0.0,4.32,0.44,-0.44,1.0,0.0,1.56,0.07,-0.07,1.0,0.0
1210,316937670.01,12.1535,0.007,-0.007,1.0,0.0,356.492464,269.66,0.042,-0.042,1.0,0.0,145.156,0.039,-0.039,1.0,0.0,2458325.342966,0.001421,-0.001421,1.0,0.0,0.774288,0.553938,-0.553938,1.0,0.0,954.060325,141.39258,-141.39258,1.0,0.0,1.671618,2.989466,-2.989466,1.0,0.0,50.1632,0.08,-0.08,1.0,0.0,3765.0,73.0,-73.0,1.0,0.0,4.75169,0.35062,-0.35062,1.0,0.0,0.525,0.079,-0.079,1.0,0.0
1221,144440290.01,8.7635,0.006,-0.006,1.0,0.0,359.162484,161.769,0.049,-0.049,1.0,0.0,-75.541,0.055,-0.055,1.0,0.0,2458376.544,0.00238,-0.00238,1.0,0.0,0.68,0.302,-0.302,1.0,0.0,5530.0,56.8475,-56.8475,1.0,0.0,8.85869,0.820598,-0.820598,1.0,0.0,84.0311,0.32705,-0.32705,1.0,0.0,5709.0,80.0,-80.0,1.0,0.0,4.438,0.09,-0.09,1.0,0.0,1.0929,0.107376,-0.107376,1.0,0.0
